"GEO_ID","NAME","P1_001N","P1_001NA",
"Geography","Geographic Area Name"," !!Total","Annotation of  !!Total",
"1400000US26163507500","Census Tract 5075; Wayne County; Michigan","2221","null",
"1400000US26163508000","Census Tract 5080; Wayne County; Michigan","1098","null",
"1400000US26163508100","Census Tract 5081; Wayne County; Michigan","1271","null",
"1400000US26163509000","Census Tract 5090; Wayne County; Michigan","1975","null",
"1400000US26163509100","Census Tract 5091; Wayne County; Michigan","4563","null",
"1400000US26163510600","Census Tract 5106; Wayne County; Michigan","5499","null",
"1400000US26163511200","Census Tract 5112; Wayne County; Michigan","1188","null",
"1400000US26163511300","Census Tract 5113; Wayne County; Michigan","2231","null",
"1400000US26163511400","Census Tract 5114; Wayne County; Michigan","2005","null",
"1400000US26163511900","Census Tract 5119; Wayne County; Michigan","1559","null",
"1400000US26163512800","Census Tract 5128; Wayne County; Michigan","2415","null",
"1400000US26163513200","Census Tract 5132; Wayne County; Michigan","1504","null",
"1400000US26163513300","Census Tract 5133; Wayne County; Michigan","1971","null",
"1400000US26163513700","Census Tract 5137; Wayne County; Michigan","2982","null",
"1400000US26163513800","Census Tract 5138; Wayne County; Michigan","2367","null",
"1400000US26163513900","Census Tract 5139; Wayne County; Michigan","1556","null",
"1400000US26163514100","Census Tract 5141; Wayne County; Michigan","1732","null",
"1400000US26163514200","Census Tract 5142; Wayne County; Michigan","1828","null",
"1400000US26163514300","Census Tract 5143; Wayne County; Michigan","2163","null",
"1400000US26163514500","Census Tract 5145; Wayne County; Michigan","861","null",
"1400000US26163515200","Census Tract 5152; Wayne County; Michigan","1315","null",
"1400000US26163515300","Census Tract 5153; Wayne County; Michigan","2708","null",
"1400000US26163515400","Census Tract 5154; Wayne County; Michigan","1358","null",
"1400000US26163515700","Census Tract 5157; Wayne County; Michigan","4618","null",
"1400000US26163516000","Census Tract 5160; Wayne County; Michigan","2235","null",
"1400000US26163516400","Census Tract 5164; Wayne County; Michigan","1097","null",
"1400000US26163516500","Census Tract 5165; Wayne County; Michigan","2560","null",
"1400000US26163516600","Census Tract 5166; Wayne County; Michigan","2377","null",
"1400000US26163516700","Census Tract 5167; Wayne County; Michigan","3218","null",
"1400000US26163516800","Census Tract 5168; Wayne County; Michigan","569","null",
"1400000US26163516900","Census Tract 5169; Wayne County; Michigan","2111","null",
"1400000US26163517000","Census Tract 5170; Wayne County; Michigan","2978","null",
"1400000US26163517100","Census Tract 5171; Wayne County; Michigan","1552","null",
"1400000US26163517200","Census Tract 5172; Wayne County; Michigan","1758","null",
"1400000US26163517300","Census Tract 5173; Wayne County; Michigan","2131","null",
"1400000US26163517500","Census Tract 5175; Wayne County; Michigan","2856","null",
"1400000US26163518000","Census Tract 5180; Wayne County; Michigan","2280","null",
"1400000US26163518900","Census Tract 5189; Wayne County; Michigan","2121","null",
"1400000US26163519000","Census Tract 5190; Wayne County; Michigan","1091","null",
"1400000US26163519100","Census Tract 5191; Wayne County; Michigan","1037","null",
"1400000US26163519200","Census Tract 5192; Wayne County; Michigan","1440","null",
"1400000US26163519300","Census Tract 5193; Wayne County; Michigan","1208","null",
"1400000US26163520200","Census Tract 5202; Wayne County; Michigan","3650","null",
"1400000US26163520300","Census Tract 5203; Wayne County; Michigan","2622","null",
"1400000US26163520400","Census Tract 5204; Wayne County; Michigan","1940","null",
"1400000US26163520700","Census Tract 5207; Wayne County; Michigan","3151","null",
"1400000US26163520800","Census Tract 5208; Wayne County; Michigan","1242","null",
"1400000US26163521100","Census Tract 5211; Wayne County; Michigan","1544","null",
"1400000US26163521400","Census Tract 5214; Wayne County; Michigan","1403","null",
"1400000US26163521500","Census Tract 5215; Wayne County; Michigan","1354","null",
"1400000US26163521800","Census Tract 5218; Wayne County; Michigan","1466","null",
"1400000US26163521900","Census Tract 5219; Wayne County; Michigan","2943","null",
"1400000US26163522000","Census Tract 5220; Wayne County; Michigan","1789","null",
"1400000US26163522300","Census Tract 5223; Wayne County; Michigan","1193","null",
"1400000US26163522400","Census Tract 5224; Wayne County; Michigan","924","null",
"1400000US26163522500","Census Tract 5225; Wayne County; Michigan","1442","null",
"1400000US26163522800","Census Tract 5228; Wayne County; Michigan","1186","null",
"1400000US26163523100","Census Tract 5231; Wayne County; Michigan","1336","null",
"1400000US26163523200","Census Tract 5232; Wayne County; Michigan","3247","null",
"1400000US26163523300","Census Tract 5233; Wayne County; Michigan","2914","null",
"1400000US26163523400","Census Tract 5234; Wayne County; Michigan","2196","null",
"1400000US26163523800","Census Tract 5238; Wayne County; Michigan","3759","null",
"1400000US26163524001","Census Tract 5240.01; Wayne County; Michigan","2553","null",
"1400000US26163524101","Census Tract 5241.01; Wayne County; Michigan","3730","null",
"1400000US26163524200","Census Tract 5242; Wayne County; Michigan","4366","null",
"1400000US26163524300","Census Tract 5243; Wayne County; Michigan","2626","null",
"1400000US26163524500","Census Tract 5245; Wayne County; Michigan","83","null",
"1400000US26163524600","Census Tract 5246; Wayne County; Michigan","1401","null",
"1400000US26163524700","Census Tract 5247; Wayne County; Michigan","3768","null",
"1400000US26163524800","Census Tract 5248; Wayne County; Michigan","2586","null",
"1400000US26163525400","Census Tract 5254; Wayne County; Michigan","1795","null",
"1400000US26163525700","Census Tract 5257; Wayne County; Michigan","4403","null",
"1400000US26163525800","Census Tract 5258; Wayne County; Michigan","1781","null",
"1400000US26163525900","Census Tract 5259; Wayne County; Michigan","2610","null",
"1400000US26163526000","Census Tract 5260; Wayne County; Michigan","3043","null",
"1400000US26163526100","Census Tract 5261; Wayne County; Michigan","2753","null",
"1400000US26163526200","Census Tract 5262; Wayne County; Michigan","3026","null",
"1400000US26163526300","Census Tract 5263; Wayne County; Michigan","3345","null",
"1400000US26163526400","Census Tract 5264; Wayne County; Michigan","1417","null",
"1400000US26163526500","Census Tract 5265; Wayne County; Michigan","1796","null",
"1400000US26163527900","Census Tract 5279; Wayne County; Michigan","1835","null",
"1400000US26163530100","Census Tract 5301; Wayne County; Michigan","2336","null",
"1400000US26163530200","Census Tract 5302; Wayne County; Michigan","3546","null",
"1400000US26163530300","Census Tract 5303; Wayne County; Michigan","1341","null",
"1400000US26163530400","Census Tract 5304; Wayne County; Michigan","1283","null",
"1400000US26163530500","Census Tract 5305; Wayne County; Michigan","2253","null",
"1400000US26163530800","Census Tract 5308; Wayne County; Michigan","1394","null",
"1400000US26163530900","Census Tract 5309; Wayne County; Michigan","1698","null",
"1400000US26163531100","Census Tract 5311; Wayne County; Michigan","946","null",
"1400000US26163531200","Census Tract 5312; Wayne County; Michigan","2242","null",
"1400000US26163531300","Census Tract 5313; Wayne County; Michigan","1153","null",
"1400000US26163531400","Census Tract 5314; Wayne County; Michigan","1518","null",
"1400000US26163531501","Census Tract 5315.01; Wayne County; Michigan","1276","null",
"1400000US26163531502","Census Tract 5315.02; Wayne County; Michigan","809","null",
"1400000US26163531600","Census Tract 5316; Wayne County; Michigan","1644","null",
"1400000US26163531700","Census Tract 5317; Wayne County; Michigan","1645","null",
"1400000US26163531800","Census Tract 5318; Wayne County; Michigan","1500","null",
"1400000US26163531900","Census Tract 5319; Wayne County; Michigan","866","null",
"1400000US26163532100","Census Tract 5321; Wayne County; Michigan","2162","null",
"1400000US26163532400","Census Tract 5324; Wayne County; Michigan","1569","null",
"1400000US26163532600","Census Tract 5326; Wayne County; Michigan","2068","null",
"1400000US26163532700","Census Tract 5327; Wayne County; Michigan","558","null",
"1400000US26163533000","Census Tract 5330; Wayne County; Michigan","1426","null",
"1400000US26163533100","Census Tract 5331; Wayne County; Michigan","1388","null",
"1400000US26163533200","Census Tract 5332; Wayne County; Michigan","1104","null",
"1400000US26163533300","Census Tract 5333; Wayne County; Michigan","1196","null",
"1400000US26163533400","Census Tract 5334; Wayne County; Michigan","2215","null",
"1400000US26163533600","Census Tract 5336; Wayne County; Michigan","1390","null",
"1400000US26163533800","Census Tract 5338; Wayne County; Michigan","1921","null",
"1400000US26163533900","Census Tract 5339; Wayne County; Michigan","3356","null",
"1400000US26163534100","Census Tract 5341; Wayne County; Michigan","1691","null",
"1400000US26163534200","Census Tract 5342; Wayne County; Michigan","2991","null",
"1400000US26163534300","Census Tract 5343; Wayne County; Michigan","1087","null",
"1400000US26163534400","Census Tract 5344; Wayne County; Michigan","1474","null",
"1400000US26163534700","Census Tract 5347; Wayne County; Michigan","3056","null",
"1400000US26163534800","Census Tract 5348; Wayne County; Michigan","2205","null",
"1400000US26163535000","Census Tract 5350; Wayne County; Michigan","2411","null",
"1400000US26163535100","Census Tract 5351; Wayne County; Michigan","1717","null",
"1400000US26163535200","Census Tract 5352; Wayne County; Michigan","2019","null",
"1400000US26163535300","Census Tract 5353; Wayne County; Michigan","3950","null",
"1400000US26163535600","Census Tract 5356; Wayne County; Michigan","3727","null",
"1400000US26163535700","Census Tract 5357; Wayne County; Michigan","1313","null",
"1400000US26163535800","Census Tract 5358; Wayne County; Michigan","3944","null",
"1400000US26163536100","Census Tract 5361; Wayne County; Michigan","3327","null",
"1400000US26163536200","Census Tract 5362; Wayne County; Michigan","2165","null",
"1400000US26163536300","Census Tract 5363; Wayne County; Michigan","2736","null",
"1400000US26163536400","Census Tract 5364; Wayne County; Michigan","2145","null",
"1400000US26163536500","Census Tract 5365; Wayne County; Michigan","2097","null",
"1400000US26163536600","Census Tract 5366; Wayne County; Michigan","2535","null",
"1400000US26163536700","Census Tract 5367; Wayne County; Michigan","1055","null",
"1400000US26163536800","Census Tract 5368; Wayne County; Michigan","1667","null",
"1400000US26163536900","Census Tract 5369; Wayne County; Michigan","3374","null",
"1400000US26163537000","Census Tract 5370; Wayne County; Michigan","3334","null",
"1400000US26163537100","Census Tract 5371; Wayne County; Michigan","1946","null",
"1400000US26163537200","Census Tract 5372; Wayne County; Michigan","583","null",
"1400000US26163537300","Census Tract 5373; Wayne County; Michigan","1987","null",
"1400000US26163537500","Census Tract 5375; Wayne County; Michigan","2714","null",
"1400000US26163537600","Census Tract 5376; Wayne County; Michigan","3365","null",
"1400000US26163537700","Census Tract 5377; Wayne County; Michigan","2874","null",
"1400000US26163537800","Census Tract 5378; Wayne County; Michigan","1545","null",
"1400000US26163538100","Census Tract 5381; Wayne County; Michigan","2136","null",
"1400000US26163538200","Census Tract 5382; Wayne County; Michigan","1972","null",
"1400000US26163538300","Census Tract 5383; Wayne County; Michigan","2162","null",
"1400000US26163538400","Census Tract 5384; Wayne County; Michigan","3330","null",
"1400000US26163538500","Census Tract 5385; Wayne County; Michigan","5184","null",
"1400000US26163538600","Census Tract 5386; Wayne County; Michigan","4758","null",
"1400000US26163538700","Census Tract 5387; Wayne County; Michigan","3823","null",
"1400000US26163538800","Census Tract 5388; Wayne County; Michigan","1549","null",
"1400000US26163538900","Census Tract 5389; Wayne County; Michigan","3465","null",
"1400000US26163539000","Census Tract 5390; Wayne County; Michigan","2769","null",
"1400000US26163539100","Census Tract 5391; Wayne County; Michigan","1788","null",
"1400000US26163539200","Census Tract 5392; Wayne County; Michigan","4863","null",
"1400000US26163539300","Census Tract 5393; Wayne County; Michigan","3793","null",
"1400000US26163539400","Census Tract 5394; Wayne County; Michigan","3707","null",
"1400000US26163539500","Census Tract 5395; Wayne County; Michigan","2921","null",
"1400000US26163539600","Census Tract 5396; Wayne County; Michigan","3197","null",
"1400000US26163539700","Census Tract 5397; Wayne County; Michigan","2072","null",
"1400000US26163540100","Census Tract 5401; Wayne County; Michigan","3201","null",
"1400000US26163540200","Census Tract 5402; Wayne County; Michigan","3183","null",
"1400000US26163540300","Census Tract 5403; Wayne County; Michigan","3746","null",
"1400000US26163540400","Census Tract 5404; Wayne County; Michigan","2632","null",
"1400000US26163540500","Census Tract 5405; Wayne County; Michigan","3466","null",
"1400000US26163540600","Census Tract 5406; Wayne County; Michigan","3274","null",
"1400000US26163540700","Census Tract 5407; Wayne County; Michigan","3193","null",
"1400000US26163540800","Census Tract 5408; Wayne County; Michigan","2110","null",
"1400000US26163540900","Census Tract 5409; Wayne County; Michigan","3420","null",
"1400000US26163541000","Census Tract 5410; Wayne County; Michigan","3775","null",
"1400000US26163541100","Census Tract 5411; Wayne County; Michigan","2921","null",
"1400000US26163541200","Census Tract 5412; Wayne County; Michigan","2046","null",
"1400000US26163541300","Census Tract 5413; Wayne County; Michigan","2664","null",
"1400000US26163541400","Census Tract 5414; Wayne County; Michigan","2642","null",
"1400000US26163541500","Census Tract 5415; Wayne County; Michigan","3625","null",
"1400000US26163541700","Census Tract 5417; Wayne County; Michigan","2538","null",
"1400000US26163541800","Census Tract 5418; Wayne County; Michigan","2533","null",
"1400000US26163542100","Census Tract 5421; Wayne County; Michigan","4547","null",
"1400000US26163542200","Census Tract 5422; Wayne County; Michigan","3644","null",
"1400000US26163542300","Census Tract 5423; Wayne County; Michigan","2255","null",
"1400000US26163542400","Census Tract 5424; Wayne County; Michigan","2651","null",
"1400000US26163542500","Census Tract 5425; Wayne County; Michigan","2475","null",
"1400000US26163542600","Census Tract 5426; Wayne County; Michigan","3168","null",
"1400000US26163542900","Census Tract 5429; Wayne County; Michigan","3319","null",
"1400000US26163543000","Census Tract 5430; Wayne County; Michigan","1778","null",
"1400000US26163543100","Census Tract 5431; Wayne County; Michigan","2455","null",
"1400000US26163543200","Census Tract 5432; Wayne County; Michigan","3008","null",
"1400000US26163543300","Census Tract 5433; Wayne County; Michigan","3315","null",
"1400000US26163543400","Census Tract 5434; Wayne County; Michigan","3132","null",
"1400000US26163543500","Census Tract 5435; Wayne County; Michigan","1210","null",
"1400000US26163543700","Census Tract 5437; Wayne County; Michigan","1785","null",
"1400000US26163543900","Census Tract 5439; Wayne County; Michigan","785","null",
"1400000US26163544000","Census Tract 5440; Wayne County; Michigan","2534","null",
"1400000US26163544100","Census Tract 5441; Wayne County; Michigan","2222","null",
"1400000US26163544200","Census Tract 5442; Wayne County; Michigan","2005","null",
"1400000US26163544300","Census Tract 5443; Wayne County; Michigan","2428","null",
"1400000US26163544800","Census Tract 5448; Wayne County; Michigan","1775","null",
"1400000US26163545100","Census Tract 5451; Wayne County; Michigan","1026","null",
"1400000US26163545200","Census Tract 5452; Wayne County; Michigan","2641","null",
"1400000US26163545500","Census Tract 5455; Wayne County; Michigan","3878","null",
"1400000US26163545600","Census Tract 5456; Wayne County; Michigan","5319","null",
"1400000US26163545700","Census Tract 5457; Wayne County; Michigan","2925","null",
"1400000US26163545800","Census Tract 5458; Wayne County; Michigan","5518","null",
"1400000US26163545900","Census Tract 5459; Wayne County; Michigan","3758","null",
"1400000US26163546000","Census Tract 5460; Wayne County; Michigan","2925","null",
"1400000US26163546100","Census Tract 5461; Wayne County; Michigan","3952","null",
"1400000US26163546201","Census Tract 5462.01; Wayne County; Michigan","3067","null",
"1400000US26163546301","Census Tract 5463.01; Wayne County; Michigan","1792","null",
"1400000US26163546600","Census Tract 5466; Wayne County; Michigan","1996","null",
"1400000US26163546700","Census Tract 5467; Wayne County; Michigan","2816","null",
"1400000US26163547000","Census Tract 5470; Wayne County; Michigan","3512","null",
"1400000US26163547100","Census Tract 5471; Wayne County; Michigan","4714","null",
"1400000US26163547200","Census Tract 5472; Wayne County; Michigan","3982","null",
"1400000US26163550100","Census Tract 5501; Wayne County; Michigan","3945","null",
"1400000US26163550200","Census Tract 5502; Wayne County; Michigan","4109","null",
"1400000US26163550300","Census Tract 5503; Wayne County; Michigan","3541","null",
"1400000US26163550400","Census Tract 5504; Wayne County; Michigan","1648","null",
"1400000US26163550500","Census Tract 5505; Wayne County; Michigan","4030","null",
"1400000US26163550600","Census Tract 5506; Wayne County; Michigan","2696","null",
"1400000US26163550700","Census Tract 5507; Wayne County; Michigan","5817","null",
"1400000US26163550800","Census Tract 5508; Wayne County; Michigan","1635","null",
"1400000US26163550900","Census Tract 5509; Wayne County; Michigan","2570","null",
"1400000US26163551100","Census Tract 5511; Wayne County; Michigan","5347","null",
"1400000US26163551200","Census Tract 5512; Wayne County; Michigan","3982","null",
"1400000US26163551300","Census Tract 5513; Wayne County; Michigan","4383","null",
"1400000US26163551400","Census Tract 5514; Wayne County; Michigan","4431","null",
"1400000US26163551500","Census Tract 5515; Wayne County; Michigan","2441","null",
"1400000US26163551600","Census Tract 5516; Wayne County; Michigan","4237","null",
"1400000US26163551700","Census Tract 5517; Wayne County; Michigan","3399","null",
"1400000US26163551800","Census Tract 5518; Wayne County; Michigan","3759","null",
"1400000US26163552000","Census Tract 5520; Wayne County; Michigan","3701","null",
"1400000US26163552100","Census Tract 5521; Wayne County; Michigan","5760","null",
"1400000US26163552200","Census Tract 5522; Wayne County; Michigan","4685","null",
"1400000US26163552300","Census Tract 5523; Wayne County; Michigan","4656","null",
"1400000US26163552400","Census Tract 5524; Wayne County; Michigan","3524","null",
"1400000US26163552801","Census Tract 5528.01; Wayne County; Michigan","6102","null",
"1400000US26163553000","Census Tract 5530; Wayne County; Michigan","918","null",
"1400000US26163553100","Census Tract 5531; Wayne County; Michigan","1295","null",
"1400000US26163553200","Census Tract 5532; Wayne County; Michigan","572","null",
"1400000US26163553601","Census Tract 5536.01; Wayne County; Michigan","1931","null",
"1400000US26163553800","Census Tract 5538; Wayne County; Michigan","1370","null",
"1400000US26163554100","Census Tract 5541; Wayne County; Michigan","4247","null",
"1400000US26163554200","Census Tract 5542; Wayne County; Michigan","3160","null",
"1400000US26163554300","Census Tract 5543; Wayne County; Michigan","5157","null",
"1400000US26163554400","Census Tract 5544; Wayne County; Michigan","3404","null",
"1400000US26163554500","Census Tract 5545; Wayne County; Michigan","2766","null",
"1400000US26163554600","Census Tract 5546; Wayne County; Michigan","3756","null",
"1400000US26163554700","Census Tract 5547; Wayne County; Michigan","3297","null",
"1400000US26163554800","Census Tract 5548; Wayne County; Michigan","3611","null",
"1400000US26163554900","Census Tract 5549; Wayne County; Michigan","3352","null",
"1400000US26163555100","Census Tract 5551; Wayne County; Michigan","4697","null",
"1400000US26163555300","Census Tract 5553; Wayne County; Michigan","3402","null",
"1400000US26163555401","Census Tract 5554.01; Wayne County; Michigan","2918","null",
"1400000US26163555500","Census Tract 5555; Wayne County; Michigan","3050","null",
"1400000US26163555600","Census Tract 5556; Wayne County; Michigan","2687","null",
"1400000US26163556100","Census Tract 5561; Wayne County; Michigan","3360","null",
"1400000US26163556200","Census Tract 5562; Wayne County; Michigan","2783","null",
"1400000US26163556300","Census Tract 5563; Wayne County; Michigan","3263","null",
"1400000US26163556400","Census Tract 5564; Wayne County; Michigan","4508","null",
"1400000US26163556500","Census Tract 5565; Wayne County; Michigan","2172","null",
"1400000US26163556600","Census Tract 5566; Wayne County; Michigan","3427","null",
"1400000US26163556700","Census Tract 5567; Wayne County; Michigan","2680","null",
"1400000US26163556800","Census Tract 5568; Wayne County; Michigan","1810","null",
"1400000US26163556900","Census Tract 5569; Wayne County; Michigan","3686","null",
"1400000US26163557000","Census Tract 5570; Wayne County; Michigan","3074","null",
"1400000US26163557100","Census Tract 5571; Wayne County; Michigan","2626","null",
"1400000US26163557200","Census Tract 5572; Wayne County; Michigan","2081","null",
"1400000US26163557300","Census Tract 5573; Wayne County; Michigan","2220","null",
"1400000US26163557400","Census Tract 5574; Wayne County; Michigan","3363","null",
"1400000US26163557500","Census Tract 5575; Wayne County; Michigan","3922","null",
"1400000US26163557600","Census Tract 5576; Wayne County; Michigan","3039","null",
"1400000US26163557700","Census Tract 5577; Wayne County; Michigan","4258","null",
"1400000US26163557901","Census Tract 5579.01; Wayne County; Michigan","4431","null",
"1400000US26163558000","Census Tract 5580; Wayne County; Michigan","4296","null",
"1400000US26163558100","Census Tract 5581; Wayne County; Michigan","3451","null",
"1400000US26163558200","Census Tract 5582; Wayne County; Michigan","4461","null",
"1400000US26163558301","Census Tract 5583.01; Wayne County; Michigan","1906","null",
"1400000US26163558400","Census Tract 5584; Wayne County; Michigan","3903","null",
"1400000US26163558500","Census Tract 5585; Wayne County; Michigan","3863","null",
"1400000US26163558600","Census Tract 5586; Wayne County; Michigan","1926","null",
"1400000US26163558700","Census Tract 5587; Wayne County; Michigan","2729","null",
"1400000US26163558800","Census Tract 5588; Wayne County; Michigan","2743","null",
"1400000US26163558900","Census Tract 5589; Wayne County; Michigan","1866","null",
"1400000US26163559000","Census Tract 5590; Wayne County; Michigan","2710","null",
"1400000US26163559100","Census Tract 5591; Wayne County; Michigan","2626","null",
"1400000US26163559200","Census Tract 5592; Wayne County; Michigan","2096","null",
"1400000US26163559800","Census Tract 5598; Wayne County; Michigan","2891","null",
"1400000US26163560100","Census Tract 5601; Wayne County; Michigan","2793","null",
"1400000US26163560201","Census Tract 5602.01; Wayne County; Michigan","2034","null",
"1400000US26163560202","Census Tract 5602.02; Wayne County; Michigan","3562","null",
"1400000US26163560300","Census Tract 5603; Wayne County; Michigan","3598","null",
"1400000US26163560400","Census Tract 5604; Wayne County; Michigan","6471","null",
"1400000US26163561200","Census Tract 5612; Wayne County; Michigan","7688","null",
"1400000US26163561301","Census Tract 5613.01; Wayne County; Michigan","4350","null",
"1400000US26163561302","Census Tract 5613.02; Wayne County; Michigan","4055","null",
"1400000US26163561600","Census Tract 5616; Wayne County; Michigan","4056","null",
"1400000US26163561700","Census Tract 5617; Wayne County; Michigan","2366","null",
"1400000US26163561900","Census Tract 5619; Wayne County; Michigan","7117","null",
"1400000US26163562300","Census Tract 5623; Wayne County; Michigan","2173","null",
"1400000US26163562400","Census Tract 5624; Wayne County; Michigan","5439","null",
"1400000US26163562500","Census Tract 5625; Wayne County; Michigan","1975","null",
"1400000US26163562600","Census Tract 5626; Wayne County; Michigan","3764","null",
"1400000US26163562700","Census Tract 5627; Wayne County; Michigan","3631","null",
"1400000US26163562800","Census Tract 5628; Wayne County; Michigan","3461","null",
"1400000US26163562900","Census Tract 5629; Wayne County; Michigan","3326","null",
"1400000US26163563200","Census Tract 5632; Wayne County; Michigan","3022","null",
"1400000US26163563300","Census Tract 5633; Wayne County; Michigan","3023","null",
"1400000US26163563400","Census Tract 5634; Wayne County; Michigan","5019","null",
"1400000US26163563500","Census Tract 5635; Wayne County; Michigan","6023","null",
"1400000US26163563600","Census Tract 5636; Wayne County; Michigan","2078","null",
"1400000US26163563700","Census Tract 5637; Wayne County; Michigan","1928","null",
"1400000US26163563800","Census Tract 5638; Wayne County; Michigan","2954","null",
"1400000US26163563900","Census Tract 5639; Wayne County; Michigan","2650","null",
"1400000US26163564000","Census Tract 5640; Wayne County; Michigan","2044","null",
"1400000US26163564100","Census Tract 5641; Wayne County; Michigan","4541","null",
"1400000US26163564200","Census Tract 5642; Wayne County; Michigan","3944","null",
"1400000US26163564300","Census Tract 5643; Wayne County; Michigan","2689","null",
"1400000US26163564401","Census Tract 5644.01; Wayne County; Michigan","6131","null",
"1400000US26163564402","Census Tract 5644.02; Wayne County; Michigan","6452","null",
"1400000US26163564501","Census Tract 5645.01; Wayne County; Michigan","6122","null",
"1400000US26163564502","Census Tract 5645.02; Wayne County; Michigan","3670","null",
"1400000US26163564503","Census Tract 5645.03; Wayne County; Michigan","3498","null",
"1400000US26163564504","Census Tract 5645.04; Wayne County; Michigan","8340","null",
"1400000US26163564600","Census Tract 5646; Wayne County; Michigan","7112","null",
"1400000US26163564700","Census Tract 5647; Wayne County; Michigan","4849","null",
"1400000US26163564800","Census Tract 5648; Wayne County; Michigan","4819","null",
"1400000US26163564900","Census Tract 5649; Wayne County; Michigan","2557","null",
"1400000US26163565001","Census Tract 5650.01; Wayne County; Michigan","5194","null",
"1400000US26163565100","Census Tract 5651; Wayne County; Michigan","3691","null",
"1400000US26163565200","Census Tract 5652; Wayne County; Michigan","5239","null",
"1400000US26163565301","Census Tract 5653.01; Wayne County; Michigan","1927","null",
"1400000US26163565302","Census Tract 5653.02; Wayne County; Michigan","4478","null",
"1400000US26163565600","Census Tract 5656; Wayne County; Michigan","2088","null",
"1400000US26163565700","Census Tract 5657; Wayne County; Michigan","3529","null",
"1400000US26163565800","Census Tract 5658; Wayne County; Michigan","3751","null",
"1400000US26163565900","Census Tract 5659; Wayne County; Michigan","2626","null",
"1400000US26163566400","Census Tract 5664; Wayne County; Michigan","1118","null",
"1400000US26163566500","Census Tract 5665; Wayne County; Michigan","2376","null",
"1400000US26163566600","Census Tract 5666; Wayne County; Michigan","2036","null",
"1400000US26163566700","Census Tract 5667; Wayne County; Michigan","3977","null",
"1400000US26163566800","Census Tract 5668; Wayne County; Michigan","3057","null",
"1400000US26163566900","Census Tract 5669; Wayne County; Michigan","5149","null",
"1400000US26163567000","Census Tract 5670; Wayne County; Michigan","3505","null",
"1400000US26163567100","Census Tract 5671; Wayne County; Michigan","3721","null",
"1400000US26163567201","Census Tract 5672.01; Wayne County; Michigan","3577","null",
"1400000US26163567202","Census Tract 5672.02; Wayne County; Michigan","3106","null",
"1400000US26163567300","Census Tract 5673; Wayne County; Michigan","4643","null",
"1400000US26163567400","Census Tract 5674; Wayne County; Michigan","2732","null",
"1400000US26163567800","Census Tract 5678; Wayne County; Michigan","4992","null",
"1400000US26163567900","Census Tract 5679; Wayne County; Michigan","2905","null",
"1400000US26163568000","Census Tract 5680; Wayne County; Michigan","2266","null",
"1400000US26163568200","Census Tract 5682; Wayne County; Michigan","3838","null",
"1400000US26163568300","Census Tract 5683; Wayne County; Michigan","4259","null",
"1400000US26163568400","Census Tract 5684; Wayne County; Michigan","3799","null",
"1400000US26163568500","Census Tract 5685; Wayne County; Michigan","4489","null",
"1400000US26163568700","Census Tract 5687; Wayne County; Michigan","3806","null",
"1400000US26163568800","Census Tract 5688; Wayne County; Michigan","3756","null",
"1400000US26163568900","Census Tract 5689; Wayne County; Michigan","2697","null",
"1400000US26163569100","Census Tract 5691; Wayne County; Michigan","2504","null",
"1400000US26163569200","Census Tract 5692; Wayne County; Michigan","2747","null",
"1400000US26163569300","Census Tract 5693; Wayne County; Michigan","3688","null",
"1400000US26163569400","Census Tract 5694; Wayne County; Michigan","2857","null",
"1400000US26163569500","Census Tract 5695; Wayne County; Michigan","2791","null",
"1400000US26163569600","Census Tract 5696; Wayne County; Michigan","3497","null",
"1400000US26163569700","Census Tract 5697; Wayne County; Michigan","4328","null",
"1400000US26163569800","Census Tract 5698; Wayne County; Michigan","2494","null",
"1400000US26163569900","Census Tract 5699; Wayne County; Michigan","2474","null",
"1400000US26163570100","Census Tract 5701; Wayne County; Michigan","4107","null",
"1400000US26163570200","Census Tract 5702; Wayne County; Michigan","3043","null",
"1400000US26163570400","Census Tract 5704; Wayne County; Michigan","5360","null",
"1400000US26163570500","Census Tract 5705; Wayne County; Michigan","3646","null",
"1400000US26163570600","Census Tract 5706; Wayne County; Michigan","2192","null",
"1400000US26163570800","Census Tract 5708; Wayne County; Michigan","2935","null",
"1400000US26163570900","Census Tract 5709; Wayne County; Michigan","2560","null",
"1400000US26163571000","Census Tract 5710; Wayne County; Michigan","2245","null",
"1400000US26163571500","Census Tract 5715; Wayne County; Michigan","5226","null",
"1400000US26163571600","Census Tract 5716; Wayne County; Michigan","1929","null",
"1400000US26163571700","Census Tract 5717; Wayne County; Michigan","2758","null",
"1400000US26163571800","Census Tract 5718; Wayne County; Michigan","3640","null",
"1400000US26163571900","Census Tract 5719; Wayne County; Michigan","3035","null",
"1400000US26163572000","Census Tract 5720; Wayne County; Michigan","2213","null",
"1400000US26163572100","Census Tract 5721; Wayne County; Michigan","7106","null",
"1400000US26163572200","Census Tract 5722; Wayne County; Michigan","7155","null",
"1400000US26163572400","Census Tract 5724; Wayne County; Michigan","1512","null",
"1400000US26163572500","Census Tract 5725; Wayne County; Michigan","1906","null",
"1400000US26163572600","Census Tract 5726; Wayne County; Michigan","5439","null",
"1400000US26163572700","Census Tract 5727; Wayne County; Michigan","4624","null",
"1400000US26163572800","Census Tract 5728; Wayne County; Michigan","5929","null",
"1400000US26163572900","Census Tract 5729; Wayne County; Michigan","2660","null",
